0,1,2,3
4299.93038,564606.78,5.0,860.9933524667699
1775.81333,616671.51,2.0,888.91394146677
4042.81958,225866.38,4.0,1011.71217146677
1316.64792,263096.0,2.0,659.3312364667701
4281.90884,190877.16,5.0,857.38904446677
1846.85011,284923.29,2.0,924.43233146677
4143.8662,249029.13,4.0,1036.97382646677
1975.89455,177695.87,2.0,988.95455146677
863.78722,945743.43,1.0,864.79449646677
2671.198,219362.58,3.0,891.4066098001033
4136.12471,175027.2,5.0,828.2322184667701
2342.03791,152267.2,3.0,781.6865798001033
4154.12793,226570.02,5.0,831.8328624667699
2090.9242,111924.2,2.0,1046.46937646677
2542.12256,121013.34,3.0,848.3814631334366
1502.71506,140505.96,2.0,752.36480646677
1718.78989,160587.92,2.0,860.40222146677
3001.289,128882.02,3.0,1001.4369431334368
2507.15492,123707.65,3.0,836.7255831334367
2886.33065,144330.29,3.0,963.1174931334366
3955.78908,152517.17,4.0,989.95454646677
2024.93228,105026.35,2.0,1013.47341646677
1775.81484,66411.03,3.0,592.94555646677
2161.96156,102457.45,2.0,1081.98805646677
1431.67746,96833.55,2.0,716.8460064667701
3014.36453,83430.61,3.0,1005.7954531334366
2816.22723,69202.14,3.0,939.74968646677
1631.75864,101259.62,2.0,816.88659646677
2583.16013,62408.61,3.0,862.0606531334367
1050.5449,46158.81,2.0,526.2797264667701
1733.77231,62641.62,2.0,867.89343146677
1757.80442,76208.19,2.0,879.90948646677
2421.09996,59506.9,3.0,808.04059646677
2293.00429,95646.69,2.0,1147.50942146677
2886.32762,63886.26,4.0,722.58918146677
1155.49077,52850.82,1.0,1156.4980464667701
3350.51684,175007.93,4.0,838.63648646677
719.989,41951.12,1.0,720.99627646677
3280.68772,60190.64,4.0,821.17920646677
1179.58799,36994.33,2.0,590.80127146677
3263.69285,66137.72,4.0,816.93048896677
1696.75095,46740.64,2.0,849.3827514667701
3448.69424,117339.09,4.0,863.18083646677
2470.07016,109349.3,3.0,824.3639964667701
814.36534,28737.98,1.0,815.37261646677
1114.00725,27032.22,1.0,1115.0145264667701
948.42436,31437.95,1.0,949.43163646677
1231.23484,86500.27,2.0,616.62469646677
967.41014,47282.07,1.0,968.41741646677
1431.60442,30135.18,1.0,1432.61169646677
2798.28909,99155.01,3.0,933.7703064667701
