0,1,2,3
2552.51404,92774.41,5.0,511.51008446677
2651.5831,6062.89,5.0,531.32389646677
2417.35962,1530.88,5.0,484.47920046677007
1870.11377,15063.69,4.0,468.53571896677
1742.02009,1164.73,4.0,436.51229896677
1020.60154,304.87,2.0,511.30804646677
2495.4979,1116.18,5.0,500.10685646676995
1613.92452,986.5,3.0,538.98211646677
1158.67246,397.2,2.0,580.34350646677
682.4027,1192.28,1.0,683.40997646677
2155.23544,491.11,5.0,432.05436446677
2650.57881,1476.36,6.0,442.77041146677
1198.7136,299.93,2.0,600.36407646677
1158.67278,326.83,3.0,387.23153646677
1853.0856,840.77,4.0,464.27867646677004
2534.51173,1830.41,5.0,507.90962246677003
1394.84414,222.39,3.0,465.95532313343665
1461.83565,603.85,3.0,488.28582646677
2463.46695,1798.55,5.0,493.70066646677003
1415.80843,259.19,3.0,472.94341980010336
2396.42548,1910.43,5.0,480.29237246676996
1519.88814,650.11,3.0,507.63665646677003
538.81096,479.38,1.0,539.81823646677
985.56675,275.85,2.0,493.79065146677
1310.74105,397.09,3.0,437.9209598001034
1239.75571,240.82,2.0,620.88513146677
1331.27663,228.73,3.0,444.7661531334367
1032.61655,322.49,2.0,517.31555146677
362.78298,5999.21,1.0,363.79025646677
377.94768,770.51,1.0,378.95495646677
2054.90078,460.46,4.0,514.73247146677
511.30498,5497.54,1.0,512.31225646677
