0,1,2,3
2767.25202,2364088.37,3.0,923.42461646677
128.09671,2706047.32,1.0,129.10398646677
1999.89859,1084262.89,2.0,1000.95657146677
1852.82864,1006972.85,2.0,927.42159646677
1751.77964,1171785.84,2.0,876.89709646677
2934.36058,541680.94,4.0,734.59742146677
2680.21595,797545.96,3.0,894.4125931334366
2749.23591,748531.61,3.0,917.41924646677
185.11876,790983.06,1.0,186.12603646677002
1476.18528,1450668.49,2.0,739.09991646677
2303.24047,525833.57,4.0,576.81739396677
1664.74509,544644.11,2.0,833.37982146677
2303.23822,506403.05,3.0,768.7533498001034
2447.07655,340871.39,2.0,1224.5455514667701
2126.95238,398500.99,2.0,1064.48346646677
215.12963,899483.37,1.0,216.13690646677
2593.18537,455026.14,3.0,865.4023998001034
2338.06849,400840.16,2.0,1170.04152146677
2731.22985,332379.26,3.0,911.4172264667701
320.17342,389316.54,1.0,321.18069646677003
2355.07982,255948.67,2.0,1178.54718646677
2505.15299,248356.18,3.0,836.0582731334367
2110.94984,196276.76,3.0,704.6572231334368
1981.88136,352140.53,2.0,991.94795646677
2255.05142,189267.16,3.0,752.6910831334366
233.14038,250758.81,1.0,234.14765646677
1577.71555,300291.95,2.0,789.86505146677
1685.29856,281602.94,2.0,843.65655646677
824.4121,264109.94,1.0,825.41937646677
2917.33935,288989.08,4.0,730.3421139667701
2337.07296,223368.24,3.0,780.03159646677
2110.93218,275459.41,2.0,1056.47336646677
767.35295,260313.57,1.0,768.36022646677
1646.74179,138957.65,2.0,824.37817146677
197.1189,175384.57,1.0,198.12617646677
2430.0602,208426.77,2.0,1216.03737646677
1733.76657,131773.02,2.0,867.89056146677
2631.18286,401484.61,3.0,878.0682298001033
2534.10698,208640.03,2.0,1268.06076646677
738.84319,480834.54,1.0,739.8504664667701
952.47428,108447.15,2.0,477.24441646677
934.46207,110144.99,2.0,468.23831146677
2355.08268,179576.94,3.0,786.03483646677
272.15175,172081.85,1.0,273.15902646677
1172.5969,74395.6,2.0,587.30572646677
2714.19702,104851.53,3.0,905.73961646677
784.3676,181059.45,1.0,785.37487646677
905.40654,42776.64,1.0,906.41381646677
2664.20832,164356.06,3.0,889.0767164667701
1389.63157,115230.01,2.0,695.82306146677
1156.49126,133996.52,1.0,1157.49853646677
841.44028,94331.38,2.0,421.72741646677
2169.96376,81821.9,2.0,1085.98915646677
858.72466,61751.74,1.0,859.73193646677
1099.54184,142600.19,2.0,550.77819646677
2022.90994,99635.4,2.0,1012.46224646677
2515.07768,148688.88,2.0,1258.54611646677
2614.18134,110263.53,3.0,872.40105646677
952.4702,64045.0,1.0,953.47747646677
609.28288,112321.7,1.0,610.29015646677
2319.03007,165386.54,2.0,1160.52231146677
1071.54819,139197.05,2.0,536.78137146677
1076.976,57282.18,1.0,1077.9832764667701
2320.05774,133855.45,3.0,774.3598564667701
1201.59433,78267.98,2.0,601.80444146677
1833.81431,165801.93,2.0,917.91443146677
