0,1,2,3
4075.38729,153437.71,6.0,680.23849146677
3597.13108,119727.14,5.0,720.4334924667701
3836.25824,84627.14,5.0,768.25892446677
3739.20564,18504.3,5.0,748.84840446677
3609.99391,59584.68,5.0,723.00605846677
4247.47162,37717.16,6.0,708.9192131334368
3668.16713,36589.35,5.0,734.64070246677
3597.13308,19322.76,6.0,600.5294564667701
3296.79807,4004.03,4.0,825.20679396677
4146.42489,16898.7,6.0,692.07809146677
2000.14961,16204.91,3.0,667.7238131334367
3429.04211,18360.11,5.0,686.81569846677
848.40557,1639.63,1.0,849.41284646677
3510.92564,11788.32,5.0,703.19240446677
3428.03913,4490.72,4.0,858.01705896677
3696.00159,11479.4,6.0,617.00754146677
4075.38389,5208.71,5.0,816.08405446677
3250.8618,1433.4,4.0,813.72272646677
3709.04716,16381.96,6.0,619.1818031334367
3978.34014,1085.1,5.0,796.67530446677
3907.29906,6022.85,6.0,652.22378646677
4075.39265,4225.45,7.0,583.20622646677
2950.73807,4298.37,5.0,591.15489046677
2941.58275,2906.47,4.0,736.40296396677
3409.87434,2106.58,4.0,853.47586146677
3195.7512,1221.28,4.0,799.94507646677
3818.24006,6661.64,5.0,764.65528846677
3850.27488,3546.92,6.0,642.71975646677
3578.92029,2617.92,6.0,597.49399146677
1033.57041,1517.2,2.0,517.79248146677
1469.83542,5258.24,2.0,735.9249864667701
3030.82688,1466.74,4.0,758.71399646677
885.51891,777.2,1.0,886.52618646677
3003.81347,2181.23,4.0,751.96064396677
3296.7958,5147.32,5.0,660.36643646677
1711.84676,8997.19,3.0,571.6228631334367
3757.13167,3329.93,5.0,752.43361046677
3836.2618,56279.25,6.0,640.3842431334367
4228.44842,3789.88,7.0,605.0713364667699
1272.75527,3452.37,3.0,425.25903313343673
866.41629,1608.0,2.0,434.21542146677
3991.26862,3761.73,6.0,666.2187131334366
4010.27792,9108.23,6.0,669.3869298001033
3792.20461,1093.98,5.0,759.44819846677
4228.46162,3866.74,6.0,705.7508798001033
795.37882,1218.67,2.0,398.69668646677
777.3682,1415.66,2.0,389.69137646677
3409.87982,4592.3,5.0,682.98324046677
3634.10801,4095.45,5.0,727.82887846677
3849.25964,1914.93,5.0,770.85920446677
3542.05877,4351.5,5.0,709.41903046677
2282.35303,1464.26,3.0,761.7916198001034
724.34189,898.07,2.0,363.17822146677
2978.77098,1484.76,4.0,745.70002146677
2955.76414,1805.46,4.0,739.9483114667701
609.27806,9545.17,1.0,610.28533646677
4339.82559,1155.53,6.0,724.3115414667701
4059.36481,5238.94,6.0,677.5680781334366
4182.36591,4029.76,6.0,698.0682614667701
538.24034,1588.7,1.0,539.24761646677
627.28849,1025.86,2.0,314.65152146677
556.25121,2077.93,1.0,557.25848646677
591.26714,2010.09,1.0,592.27441646677
370.15016,2817.71,1.0,371.15743646677004
424.20296,1638.53,1.0,425.21023646677
1318.33872,924.78,2.0,660.17663646677
1489.83591,1300.05,2.0,745.92523146677
795.37834,784.94,1.0,796.38561646677
639.37596,5512.69,1.0,640.38323646677
658.91936,932.77,1.0,659.92663646677
701.26811,15340.9,1.0,702.27538646677
