0,1,2,3
2633.57103,2739.12,4.0,659.40003396677
2552.51214,2379.7,3.0,851.84465646677
1613.92246,2085.82,2.0,807.96850646677
1892.16095,898.91,3.0,631.7275931334367
1108.69687,454.83,2.0,555.35571146677
852.50749,1570.7,1.0,853.51476646677
2000.63667,823.53,3.0,667.8861664667701
1542.88449,909.36,2.0,772.44952146677
2551.50862,1615.34,4.0,638.88443146677
1471.84739,864.27,2.0,736.93097146677
1389.71262,574.04,2.0,695.86358646677
2395.42117,996.22,3.0,799.4809998001034
1294.8386,437.68,2.0,648.42657646677
1869.11034,5302.64,3.0,624.04405646677
2179.18811,615.62,3.0,727.4033131334367
428.08183,1390.36,1.0,429.08910646677003
1459.20945,412.81,2.0,730.61200146677
2197.01872,521.58,3.0,733.3468498001033
1439.49106,751.57,2.0,720.75280646677
1420.59665,383.52,2.0,711.30560146677
1330.86325,429.26,2.0,666.4389014667701
737.37212,401.2,1.0,738.37939646677
717.52208,455.71,1.0,718.52935646677
