0,1,2,3
2578.44713,43378.25,5.0,516.69670246677
3619.99493,59839.16,7.0,518.1494093239129
2671.55625,15096.84,5.0,535.31852646677
3548.95914,43977.83,6.0,592.50046646677
3601.98566,41390.74,7.0,515.57665646677
2417.35977,15921.64,5.0,484.47923046677
2489.40208,4515.51,4.0,623.35779646677
3125.74739,26197.62,6.0,521.9651748001033
3170.80562,11055.94,6.0,529.4748798001034
2417.36009,7563.42,4.0,605.34729896677
3516.93363,25486.44,6.0,587.16288146677
3382.95829,2618.51,6.0,564.8336581334366
2623.55607,7378.48,5.0,525.71849046677
3548.9623,17923.5,7.0,508.0018907524843
4101.20086,14773.62,8.0,513.65738396677
2429.41747,3824.36,4.0,608.36164396677
2564.43222,27074.7,5.0,513.89372046677
2475.38255,4031.81,4.0,619.85291396677
3337.90081,6223.98,6.0,557.3240781334367
2725.51681,4612.18,5.0,546.1106384667701
2796.66567,5131.8,6.0,467.11822146676997
3138.6709,7810.44,7.0,449.38883360962717
1726.88654,25364.2,4.0,432.72891146677
1852.93593,950.47,3.0,618.65258646677
3238.83004,4506.67,6.0,540.8122831334366
2524.48803,1185.0,4.0,632.12928396677
1306.64841,497.3,2.0,654.33148146677
1909.09349,3713.97,4.0,478.28064896677
2095.16137,1074.96,3.0,699.3943998001033
1286.73764,1967.73,2.0,644.37609646677
1383.79038,1923.74,2.0,692.90246646677
3516.93914,4237.37,7.0,503.42715360962717
498.32901,876.13,2.0,250.17178146677
3587.972,23399.57,7.0,513.5747050381987
3976.32294,2469.06,9.0,442.82093646677004
3968.15328,3854.21,8.0,497.02643646677
1797.12512,13350.13,4.0,450.28855646677
1130.59685,5004.09,3.0,377.87289313343666
4012.14613,1570.1,7.0,574.1710093239129
1708.87568,2656.17,4.0,428.22619646677003
3293.85009,784.0,5.0,659.77729446677
1632.04841,1415.86,4.0,409.01937896677003
2711.5004,2308.89,5.0,543.30735646677
1102.60195,647.15,3.0,368.5412598001033
3080.69443,1486.38,5.0,617.14616246677
1650.05746,2774.66,3.0,551.0264298001033
3138.66914,10660.75,6.0,524.1187998001034
2558.51747,1179.16,4.0,640.63664396677
1797.12337,3310.13,3.0,600.0483998001033
1726.88466,2333.09,3.0,576.63549646677
964.63225,636.72,3.0,322.55135980010334
1085.57644,489.64,3.0,362.86608980010334
1033.56954,4824.14,3.0,345.53045646677
1130.59641,2978.52,2.0,566.3054814667701
950.61635,629.89,3.0,317.8793931334367
922.62072,3135.17,3.0,308.54751646677
983.52874,2892.44,3.0,328.85018980010335
662.38803,626.99,2.0,332.20129146677
738.46317,1523.63,2.0,370.23886146677
822.47373,1086.05,2.0,412.24414146677003
837.53141,871.8,2.0,419.77298146677003
1118.54888,1009.74,3.0,373.8569031334367
1164.64055,328.59,3.0,389.2207931334367
936.63653,1607.29,3.0,313.2194531334367
751.43625,1593.79,2.0,376.72540146677
370.18627,894.89,1.0,371.19354646677
1412.72695,1072.35,3.0,471.9162598001033
1216.84749,334.85,3.0,406.62310646677
1200.17319,523.51,2.0,601.09387146677
