0,1,2,3
5882.7502,2565697.38,7.0,841.4001621810557
2713.35693,1762566.91,3.0,905.45958646677
5726.70141,701959.49,6.0,955.4575114667699
2343.17042,685100.28,3.0,782.0640831334366
4885.29464,514057.11,5.0,978.06620446677
843.39598,6873955.32,1.0,844.40325646677
5864.74734,597452.66,7.0,838.8283250381986
4610.1786,273100.07,5.0,923.0429964667701
2713.36058,394314.79,4.0,679.34742146677
5639.65676,245074.19,6.0,940.9500698001033
1884.00508,339705.16,3.0,629.0089698001033
2070.07263,301917.47,3.0,691.03148646677
2414.2091,330930.41,3.0,805.7436431334366
4016.76318,265960.73,4.0,1005.19807146677
2530.61734,130110.67,3.0,844.5463898001033
3357.51009,383918.0,4.0,840.3847989667701
2402.16863,226814.24,3.0,801.7301531334367
5726.70711,209772.73,7.0,819.1082921810557
1686.22068,2697936.92,2.0,844.11761646677
4711.22566,208482.61,5.0,943.25240846677
5476.59733,238867.37,6.0,913.7734981334366
2286.14844,167525.07,3.0,763.05675646677
3556.59195,219464.2,4.0,890.15526396677
3453.69244,147633.2,4.0,864.43038646677
2533.33349,192021.5,4.0,634.34064896677
3238.55882,216930.69,4.0,810.6469814667701
2199.11493,160967.98,3.0,734.04558646677
5243.4642,180675.63,6.0,874.91797646677
3453.68932,231103.16,5.0,691.74514046677
4885.2928,162628.91,6.0,815.2227431334367
1999.03359,233331.37,3.0,667.35180646677
2543.2536,217233.19,3.0,848.75847646677
3486.56037,127624.64,4.0,872.64736896677
2863.34862,210180.11,4.0,716.8444314667701
4218.08727,183266.95,5.0,844.62473046677
4986.34228,212796.11,5.0,998.27573246677
4798.25415,287658.1,5.0,960.6581064667699
3370.43586,133967.05,4.0,843.61624146677
3830.69704,136231.3,4.0,958.68153646677
5388.61441,159580.36,6.0,899.1096781334367
5710.69912,81977.5,7.0,816.82143646677
5708.70249,89520.67,6.0,952.4576914667699
1617.90085,102172.1,2.0,809.95770146677
5842.74372,105463.44,7.0,835.6849507524844
2446.07762,107162.04,2.0,1224.04608646677
2713.35169,98817.71,2.0,1357.68312146677
5810.75198,104285.9,7.0,831.1147021810557
4986.32995,81365.81,6.0,832.0622681334368
1746.94552,66760.44,3.0,583.3224498001033
2344.17471,136950.64,4.0,587.05095396677
4885.30212,104015.74,7.0,698.907579323913
2728.31002,83959.16,3.0,910.4439498001033
2285.14852,71756.92,4.0,572.29440646677
4290.13044,84423.95,6.0,716.02901646677
4152.81506,147813.19,5.0,831.57028846677
273.08818,170139.57,1.0,274.09545646677003
4281.8623,90577.68,5.0,857.3797364667699
3040.40911,73006.76,3.0,1014.4769798001033
5066.53496,114715.34,6.0,845.4297698001034
1617.90157,71559.53,3.0,540.3077998001033
2658.28118,111455.39,3.0,887.1010031334366
1810.23894,384906.28,2.0,906.12674646677
3917.88451,102852.33,5.0,784.58417846677
4711.22955,77209.28,6.0,786.21220146677
2401.16404,59243.62,2.0,1201.58929646677
873.47319,56043.66,1.0,874.48046646677
3151.51293,55583.14,4.0,788.88550896677
1322.76902,34189.38,2.0,662.39178646677
5794.71314,146910.03,7.0,828.8234393239128
3529.59795,91955.14,4.0,883.40676396677
3581.71588,98586.83,4.0,896.4362464667701
2631.23047,59816.4,3.0,878.0840998001033
2819.83202,73815.86,4.0,705.96528146677
203.08199,75000.1,1.0,204.08926646677
1827.84267,49532.2,2.0,914.92861146677
2917.44043,61778.62,3.0,973.4874198001033
3901.7317,75746.89,4.0,976.44020146677
2413.20857,45174.44,4.0,604.30941896677
3170.43854,41291.72,3.0,1057.8201231334367
3701.63519,45950.55,4.0,926.41607396677
2492.04266,35071.65,3.0,831.6881631334367
1272.57688,31152.3,2.0,637.29571646677
1981.02277,23320.28,3.0,661.3481998001033
2152.96049,43570.33,2.0,1077.48752146677
1956.25303,33792.98,3.0,653.0916198001033
4153.8159,83741.23,4.0,1039.46125146677
932.95122,23934.18,1.0,933.95849646677
1431.92734,45362.82,2.0,716.97094646677
1882.99304,29011.56,2.0,942.50379646677
814.21593,19335.62,1.0,815.22320646677
5048.46722,82781.95,6.0,842.4184798001035
1080.82878,14830.37,1.0,1081.83605646677
1267.06157,24540.13,1.0,1268.06884646677
775.05455,27907.29,1.0,776.06182646677
1119.17143,27159.08,1.0,1120.17870646677
1159.5241,19315.53,1.0,1160.53137646677
973.8582,14181.12,1.0,974.86547646677
605.57463,16349.24,1.0,606.58190646677
4282.8661,71722.06,4.0,1071.72380146677
1355.6126,57230.0,3.0,452.87814313343665
1459.83005,33126.35,2.0,730.92230146677
