0,1,2,3
851.83666,265426.89,1.0,852.8439364667701
428.17052,119992.95,1.0,429.17779646677
1469.58493,77333.98,2.0,735.79974146677
1685.6622,144651.97,2.0,843.83837646677
326.1263,127137.76,1.0,327.13357646677
991.39855,79184.65,1.0,992.40582646677
1120.44365,88737.06,1.0,1121.45092646677
1107.58306,100685.07,1.0,1108.59033646677
1441.58921,64739.85,2.0,721.80188146677
775.32176,63847.66,1.0,776.32903646677
557.2144,74784.12,1.0,558.22167646677
583.23033,72385.82,1.0,584.23760646677
628.25255,111970.08,1.0,629.25982646677
711.43523,40256.7,1.0,712.44250646677
454.18636,77984.7,1.0,455.19363646677
371.14842,90242.52,1.0,372.15569646677
973.38799,41169.37,1.0,974.39526646677
1249.48699,49276.03,1.0,1250.4942664667701
748.34075,33776.44,1.0,749.34802646677
1147.53398,32219.13,1.0,1148.54125646677
1556.61972,33239.21,2.0,779.31713646677
797.42003,27343.8,1.0,798.42730646677
410.15996,36963.47,1.0,411.16723646677
1050.56072,25417.19,1.0,1051.56799646677
873.42929,19269.97,2.0,437.72192146677
539.20427,22894.02,1.0,540.21154646677
695.24498,14683.65,1.0,696.2522564667701
