0,1,2,3
2244.10028,497948.05,3.0,749.0407031334368
2315.13715,285260.3,3.0,772.7196598001034
1518.8292,307695.47,2.0,760.42187646677
1647.87058,191497.78,2.0,824.94256646677
285.13567,336551.24,1.0,286.14294646677
2630.2503,189470.64,3.0,877.7573764667701
1783.93278,237550.39,3.0,595.65153646677
1783.93042,143238.81,2.0,892.97248646677
2559.20645,122707.39,3.0,854.0760931334368
1353.7885,169476.52,3.0,452.2701098001034
1978.11141,148414.55,4.0,495.53512896677
2760.28647,206665.95,3.0,921.10276646677
1971.00196,144231.5,3.0,658.0079298001034
1210.77544,127662.03,3.0,404.5990898001033
1424.82583,134054.24,3.0,475.9492198001033
2426.16847,187618.57,3.0,809.7300998001034
560.17772,90020.04,1.0,561.18499646677
767.35326,73059.53,1.0,768.36053646677
1250.68859,62848.4,3.0,417.90347313343665
980.56589,46033.31,2.0,491.29022146677
1223.69834,60663.01,2.0,612.85644646677
459.92305,51633.07,1.0,460.93032646677
1452.82329,90827.15,3.0,485.28170646677
1464.85883,100498.42,4.0,367.22198396677
