0,1,2,3
4903.14609,54477.04,4.0,1226.79379896677
2876.36804,37243.64,3.0,959.7966231334366
4788.12068,13719.24,4.0,1198.03744646677
5265.35526,6966.78,5.0,1054.07832846677
3981.83594,8400.07,4.0,996.46626146677
2519.24042,14628.0,3.0,840.7540831334367
2637.1471,1768.89,2.0,1319.58082646677
4885.12803,11276.21,4.0,1222.28928396677
2694.16982,4233.71,2.0,1348.09218646677
3004.4278,4148.83,3.0,1002.4832098001033
3725.71976,20144.0,4.0,932.43721646677
3782.74051,16017.12,4.0,946.69240396677
3654.68266,8547.67,4.0,914.67794146677
3369.57746,4688.6,4.0,843.40164146677
2547.50348,1990.35,3.0,850.1751031334367
3924.81202,6092.28,4.0,982.21028146677
5236.68339,16869.94,5.0,1048.3439544667701
3141.48923,3544.35,4.0,786.37958396677
5534.48623,6826.88,5.0,1107.90452246677
4038.85645,7225.16,4.0,1010.7213889667701
2352.03554,1174.31,2.0,1177.02504646677
4394.98199,9236.5,4.0,1099.75277396677
2109.93911,3894.09,2.0,1055.97683146677
3540.63605,4179.15,4.0,886.16628896677
3312.55321,4356.51,4.0,829.14557896677
2180.97792,1127.47,2.0,1091.49623646677
4673.08944,4335.08,4.0,1169.27963646677
3141.48845,9206.28,3.0,1048.1700931334367
4152.9033,6633.16,4.0,1039.23310146677
5603.51271,12757.57,5.0,1121.70981846677
1339.55474,1010.35,1.0,1340.56201646677
1147.50713,923.86,1.0,1148.51440646677
3597.66289,5210.0,4.0,900.42299896677
4095.8784,6212.15,4.0,1024.97687646677
5621.5228,13203.05,5.0,1125.31183646677
5620.51528,5654.82,6.0,937.7598231334366
3426.59553,4758.76,4.0,857.65615896677
5366.39225,14279.25,5.0,1074.28572646677
3316.41205,4244.59,3.0,1106.4779598001032
4209.92332,4486.92,4.0,1053.48810646677
3113.4889,2219.44,4.0,779.37950146677
3707.71145,2603.95,4.0,927.93513896677
5602.51017,6408.62,6.0,934.7589714667699
4510.02354,4876.0,4.0,1128.51316146677
3483.62434,4112.31,4.0,871.91336146677
2466.0807,1248.98,2.0,1234.04762646677
5534.49894,3617.44,6.0,923.4237664667701
3852.7756,2731.36,3.0,1285.2658098001034
2572.12989,1659.78,3.0,858.3839064667701
3824.78088,4296.23,4.0,957.20249646677
3924.81078,2258.59,3.0,1309.27753646677
4770.10017,2365.58,4.0,1193.53231896677
3254.5284,2406.22,4.0,814.63937646677
3724.71386,1587.3,3.0,1242.5785631334365
3198.50697,5063.3,4.0,800.63401896677
5585.49069,3077.44,5.0,1118.1054144667698
4673.0973,3922.82,5.0,935.6267364667701
932.50925,2034.51,2.0,467.26190146677
5136.24336,2341.55,5.0,1028.2559484667702
1909.83726,5086.36,2.0,955.92590646677
2859.36087,3948.73,3.0,954.12756646677
4917.12743,1165.62,4.0,1230.28913396677
4867.12412,1593.01,4.0,1217.78830646677
5347.38084,5346.6,5.0,1070.48344446677
3766.72439,2181.34,4.0,942.68837396677
5517.46232,1955.72,5.0,1104.49974046677
608.35442,944.87,1.0,609.36169646677
3583.98487,971.05,3.0,1195.6688998001032
2408.05369,1582.78,2.0,1205.03412146677
3781.73949,1073.91,3.0,1261.58710646677
5218.68307,4071.6,5.0,1044.74389046677
2523.10561,812.27,2.0,1262.56008146677
5329.37426,3930.11,5.0,1066.88212846677
2579.12718,1364.22,2.0,1290.57086646677
2807.94482,4865.38,3.0,936.9888831334367
4020.83764,1076.62,4.0,1006.21668646677
1439.67099,698.09,2.0,720.84277146677
1094.74162,654.14,1.0,1095.74889646677
718.37798,1012.87,1.0,719.38525646677
1119.97368,873.03,1.0,1120.98095646677
898.39781,940.15,1.0,899.4050864667701
