0,1,2,3
3138.67527,76031.08,4.0,785.67609396677
3254.90355,65261.29,4.0,814.73316396677
1754.88303,36921.95,2.0,878.44879146677
2320.30877,37414.99,3.0,774.4435331334367
1033.56975,4151.18,1.0,1034.5770264667701
1726.88828,11314.35,2.0,864.45141646677
2417.36199,62132.65,3.0,806.79460646677
1910.84669,3532.13,2.0,956.43062146677
1668.89585,10589.82,2.0,835.4552014667701
3733.1592,107380.83,5.0,747.63911646677
2492.29223,14523.35,3.0,831.7713531334367
3120.66355,26887.33,4.0,781.1731639667701
1641.79856,7216.19,2.0,821.90655646677
3070.67133,2746.91,3.0,1024.56438646677
3086.81346,26208.66,4.0,772.71064146677
2417.36302,40363.1,4.0,605.34803146677
2955.6419,3548.51,3.0,986.2212431334367
1286.73857,1169.95,1.0,1287.74584646677
1423.76242,10842.52,2.0,712.88848646677
1061.59184,1080.03,1.0,1062.59911646677
3986.18088,26407.64,6.0,665.37075646677
2223.25812,6261.53,3.0,742.09331646677
3420.80744,9928.09,4.0,856.20913646677
3254.90616,24451.64,5.0,651.98850846677
1726.88888,19577.89,3.0,576.6369031334367
1853.82498,1981.1,2.0,927.91976646677
2131.10033,3791.78,4.0,533.7823589667701
3602.00717,19298.76,5.0,721.40871046677
2263.14857,4978.69,3.0,755.3901331334366
1033.57041,50118.41,2.0,517.79248146677
3494.03325,19635.53,5.0,699.81392646677
751.43639,10215.64,1.0,752.44366646677
2095.16614,1791.25,2.0,1048.59034646677
1754.88332,11584.28,3.0,585.9683831334366
1796.8013,1294.59,2.0,899.40792646677
2620.39086,7073.94,4.0,656.10499146677
4019.24864,7759.36,5.0,804.8570044667699
3324.94061,8249.18,4.0,832.24242896677
3494.03546,10354.1,4.0,874.51614146677
1909.09711,4092.57,3.0,637.3729798001033
1680.95522,2259.36,3.0,561.3256831334367
1383.79241,1027.33,1.0,1384.79968646677
4019.24679,9241.49,6.0,670.88174146677
1164.65182,1653.37,3.0,389.2245498001034
1668.89663,9513.85,3.0,557.3061531334366
2320.30931,2547.08,4.0,581.08460396677
654.38475,1315.68,1.0,655.3920264667701
3220.74803,5960.87,4.0,806.1942839667701
1805.9333,2401.01,3.0,602.9850431334366
2680.47632,2779.42,3.0,894.4993831334367
1383.79148,2926.1,2.0,692.90301646677
1540.82387,4576.1,3.0,514.6152331334366
2552.38122,3205.53,3.0,851.8010164667701
1286.74118,2227.07,2.0,644.37786646677
1708.87807,4274.61,3.0,570.6332998001034
993.60032,940.8,2.0,497.80743646677
890.41515,1399.99,1.0,891.42242646677
1148.59702,1588.82,2.0,575.30578646677
1167.08115,705.05,2.0,584.54785146677
1182.66123,2229.75,2.0,592.33789146677
1016.54648,2602.21,2.0,509.28051646677
822.47416,1383.85,2.0,412.24435646677
1474.74019,652.62,3.0,492.58733980010334
751.43674,3396.87,2.0,376.72564646677
430.1714,2131.39,1.0,431.17867646677
1348.77325,625.02,3.0,450.5983598001033
1066.65097,1183.77,2.0,534.33276146677
1182.66234,2815.17,3.0,395.22805646677006
1457.82656,907.07,3.0,486.94946313343667
