0,1,2,3
2161.21502,429464.1,3.0,721.4122831334367
2133.22058,322507.12,3.0,712.0808031334367
2417.36302,70383.77,4.0,605.34803146677
3138.6766,66141.8,5.0,628.74259646677
1754.88364,12045.68,2.0,878.44909646677
3370.90551,76522.39,5.0,675.18837846677
2320.30896,32419.31,3.0,774.4435964667699
2133.22216,38313.05,4.0,534.31281646677
2161.21629,38029.83,4.0,541.31134896677
1033.57073,2690.24,1.0,1034.57800646677
1641.79844,5805.99,2.0,821.90649646677
2258.27,42747.78,4.0,565.57477646677
1769.99595,6744.31,2.0,886.00525146677
3283.87405,68042.11,5.0,657.78208646677
1551.85727,14210.96,2.0,776.93591146677
3986.18088,55566.11,6.0,665.37075646677
2116.19398,145669.35,3.0,706.4052698001034
2417.36346,21280.12,3.0,806.79509646677
2717.5681,25211.75,4.0,680.39930146677
2952.60521,5047.03,4.0,739.15857896677
1568.8187,6410.32,2.0,785.41662646677
3053.69522,9832.13,5.0,611.74632046677
1726.88803,2915.43,2.0,864.45129146677
2276.281,42407.2,4.0,570.07752646677
3072.77909,11369.04,5.0,615.56309446677
214.1326,8797.8,1.0,215.13987646677
2882.4343,19835.46,4.0,721.61585146677
2223.25647,14800.35,3.0,742.09276646677
2276.27796,8037.22,3.0,759.76659646677
1805.93225,5047.52,4.0,452.49033896677
2073.14953,57660.25,3.0,692.0571198001034
4101.21211,33862.17,6.0,684.5426281334368
2214.27929,9189.07,4.0,554.57709896677
1665.92685,2237.23,2.0,833.97070146677
3186.85776,32334.7,5.0,638.37882846677
1377.68662,34272.58,2.0,689.85058646677
3352.89715,27715.11,6.0,559.8234681334367
1909.09715,5933.0,4.0,478.28156396677
1490.76963,3543.43,2.0,746.39209146677
1683.84482,2870.05,2.0,842.92968646677
1033.57053,97982.72,2.0,517.79254146677
3451.99834,15126.12,5.0,691.40694446677
2090.17907,72898.59,3.0,697.7336331334367
2492.28967,3718.86,3.0,831.7704998001034
2693.51024,7543.4,4.0,674.38483646677
2530.44628,10692.68,4.0,633.61884646677
1823.94213,18415.6,4.0,456.99280896677
1726.88833,39915.58,3.0,576.6367198001034
1478.7351,3067.33,3.0,493.91897646677006
1613.80587,3535.95,3.0,538.94256646677
998.61612,19446.89,2.0,500.31533646677
1421.85293,5365.62,3.0,474.9582531334367
837.45261,4010.98,2.0,419.73358146677003
887.52671,3192.67,2.0,444.77063146677
1443.71673,1566.03,3.0,482.24618646677004
822.47373,1939.64,2.0,412.24414146677003
1016.54502,3572.35,2.0,509.27978646677
1111.70037,7958.24,3.0,371.57406646677003
1286.78408,3691.38,3.0,429.93530313343666
1276.6937,8646.94,2.0,639.35412646677
708.39438,3257.15,2.0,355.20446646677
865.50559,2658.04,2.0,433.76007146677
1463.82839,1473.21,3.0,488.95007313343666
1226.72824,5396.74,2.0,614.37139646677
1148.598,5919.72,2.0,575.30627646677
751.43668,8839.06,2.0,376.72561646677
1377.68624,5076.96,3.0,460.2360231334367
1492.89126,1916.3,3.0,498.63769646677
1454.73691,1156.53,2.0,728.37573146677
