0,1,2,3
2552.51465,5800.75,5.0,511.51020646677
2552.51488,40877.07,4.0,639.13599646677
2463.46801,4457.55,4.0,616.87427896677
2396.42699,5759.67,4.0,600.11402396677
1870.11316,18433.55,4.0,468.53556646677004
2534.5039,2853.07,4.0,634.63325146677
1870.1125,5111.02,3.0,624.3781098001033
1853.08618,2587.88,4.0,464.27882146677
1343.78965,716.5,2.0,672.90210146677
1384.79099,465.85,2.0,693.40277146677
1471.8497,872.63,2.0,736.93212646677
1369.68198,381.43,2.0,685.84826646677
2633.57437,2911.29,5.0,527.72215046677
852.50798,1688.06,1.0,853.51525646677
2651.58445,1650.91,4.0,663.90338896677
1158.67324,431.86,3.0,387.23168980010337
2481.31615,858.98,4.0,621.33631396677
1742.01815,2638.87,3.0,581.6799931334367
1438.73873,384.11,3.0,480.5868531334367
871.00949,540.04,2.0,436.51202146677
1033.56907,1710.69,2.0,517.79181146677
1259.24839,535.39,2.0,630.63147146677
520.12859,4167.32,1.0,521.13586646677
2283.33862,1745.9,4.0,571.84193146677
1341.68752,2385.74,3.0,448.23644980010334
2416.35334,4368.04,4.0,605.09561146677
2319.30221,884.97,3.0,774.1080131334367
504.0978,2844.34,1.0,505.10507646677
2319.30614,1508.22,4.0,580.83381146677
1471.85125,357.77,3.0,491.6243598001033
1059.60532,1020.92,2.0,530.80993646677
2154.24362,1811.14,3.0,719.0884831334367
698.38664,481.63,1.0,699.3939164667701
282.04103,1709.62,1.0,283.04830646677
1129.32785,286.48,2.0,565.67120146677
2495.489,2069.3,4.0,624.87952646677
2110.09726,394.38,4.0,528.53159146677
993.48963,516.75,2.0,497.75209146677
1713.50756,511.78,3.0,572.1764631334366
1046.62204,504.3,2.0,524.31829646677
415.23104,540.07,1.0,416.23831646677
1487.68209,559.3,3.0,496.90130646677
712.4251,352.62,1.0,713.43237646677
468.28017,1356.1,1.0,469.28744646677
1452.25915,235.19,3.0,485.09365980010335
