0,1,2,3
1455.69968,575267.19,2.0,728.85711646677
1181.5916,566343.89,1.0,1182.59887646677
1759.8812,753181.79,2.0,880.94787646677
1923.98301,538315.37,2.0,962.99878146677
725.4149,419925.53,1.0,726.42217646677
1316.68674,514972.99,2.0,659.3506464667701
2338.05751,369439.47,2.0,1170.03603146677
1455.69927,381184.4,1.0,1456.70654646677
1144.60076,249524.89,1.0,1145.60803646677
1082.52256,286257.09,2.0,542.2685564667701
1316.68633,428353.41,1.0,1317.69360646677
2447.12213,181546.27,3.0,816.7146531334367
2112.49697,209535.9,2.0,1057.25576146677
1778.91379,140202.9,2.0,890.46417146677
1082.52178,184992.43,1.0,1083.52905646677
1064.51194,163543.44,2.0,533.26324646677
822.40788,100890.43,1.0,823.41515646677
285.17214,154960.93,1.0,286.17941646677
1181.59177,256828.33,2.0,591.80316146677
1587.79209,131956.04,2.0,794.90332146677
2193.53057,126575.86,2.0,1097.77256146677
844.99938,187771.87,1.0,846.00665646677
1106.45915,67526.35,1.0,1107.46642646677
1057.56804,85338.35,1.0,1058.5753164667701
694.34661,56201.64,1.0,695.3538864667701
440.24343,110976.5,1.0,441.25070646677
968.47928,69207.91,2.0,485.24691646677
804.18169,55678.24,1.0,805.18896646677
897.46526,73396.0,1.0,898.47253646677
1906.96229,74371.8,2.0,954.48842146677
581.79131,47561.65,1.0,582.79858646677
950.46691,103430.29,1.0,951.47418646677
857.44768,51297.84,1.0,858.45495646677
725.41489,69724.76,2.0,363.71472146677
998.51476,83343.02,1.0,999.52203646677
1219.54473,92497.95,1.0,1220.55200646677
2310.06142,114513.76,2.0,1156.03798646677
