0,1,2,3
927.4345,2241080.97,1.0,928.44177646677
1509.74826,401853.55,2.0,755.88140646677
1280.60259,350282.07,1.0,1281.60986646677
908.47051,335798.86,1.0,909.47778646677
1836.84947,412489.56,2.0,919.4320114667701
1151.55913,311306.56,1.0,1152.56640646677
504.26033,507793.68,1.0,505.26760646677
703.31053,218552.43,1.0,704.31780646677
1408.69907,238330.49,2.0,705.35681146677
203.12949,311957.7,1.0,204.13676646677
1638.7927,212869.84,2.0,820.40362646677
128.09667,224133.2,1.0,129.10394646677
603.32982,136314.23,1.0,604.33709646677
946.39849,134193.98,1.0,947.40576646677
1037.51457,164200.31,1.0,1038.52184646677
1620.78074,144179.28,2.0,811.39764646677
403.21163,244358.0,1.0,404.21890646677
229.14542,143456.54,1.0,230.15269646677
685.29979,129529.74,1.0,686.30706646677
314.16274,131632.88,1.0,315.17001646677
446.17024,157292.47,1.0,447.17751646677
216.07726,195677.13,1.0,217.08453646677
817.35527,95484.55,1.0,818.36254646677
332.1736,202827.48,1.0,333.18087646677003
428.15962,72142.98,1.0,429.16689646677
345.12132,142760.6,1.0,346.12859646677003
851.44798,75453.26,1.0,852.45525646677
188.08206,80204.51,1.0,189.08933646677002
1262.59197,64155.72,1.0,1263.59924646677
1491.73532,69694.65,2.0,746.87493646677
1251.53928,61560.67,2.0,626.77691646677
1233.52939,56935.09,2.0,617.77197146677
574.26671,47112.86,1.0,575.27398646677
1408.6978,75559.79,1.0,1409.70507646677
1350.60893,52554.3,1.0,1351.61620646677
1003.42082,41438.37,1.0,1004.4280964667701
1233.52678,39723.05,1.0,1234.53405646677
1819.83941,62473.6,2.0,910.92698146677
358.1895,43950.75,1.0,359.19677646677
486.24919,28520.4,1.0,487.25646646677
1019.50322,25866.85,1.0,1020.5104964667701
1767.83689,45145.63,2.0,884.92572146677
717.32482,44673.25,1.0,718.33209646677
1390.68723,17070.48,2.0,696.35089146677
1451.65659,53932.75,2.0,726.83557146677
1602.76255,42183.29,2.0,802.38855146677
1134.5374,22687.62,1.0,1135.54467646677
1333.59416,31008.05,1.0,1334.60143646677
