0,1,2,3
3716.00225,7815.34,7.0,531.8647407524843
2417.35855,9843.85,5.0,484.47898646677
2753.47398,12829.25,5.0,551.70207246677
2417.35814,32379.52,4.0,605.34681146677
2735.4631,5671.88,5.0,548.09989646677
3679.98284,6903.07,7.0,526.7191107524843
3697.99382,21114.74,7.0,529.2921078953415
2753.47293,22290.61,6.0,459.91943146677
3053.69008,11693.81,6.0,509.95562313343663
2320.30589,7865.59,4.0,581.08374896677
2530.44188,3549.42,4.0,633.61774646677
2320.30914,2063.66,3.0,774.44365646677
3716.00218,5217.8,8.0,465.50754896677
2638.44423,1426.76,6.0,440.74798146677
3679.99095,8137.59,8.0,461.00614521677
2794.54819,2527.0,5.0,559.91691446677
3398.83552,1075.2,7.0,486.5552078953414
2530.4419,5044.34,5.0,507.09565646677
2095.16155,2144.61,3.0,699.3944598001033
1423.76059,1292.39,2.0,712.88757146677
2680.61234,2138.39,5.0,537.12974446677
2399.35276,2465.58,4.0,600.8454664667701
2735.46412,6255.5,6.0,456.9179631334367
1909.09235,1339.09,3.0,637.3713931334366
3697.99485,5848.09,8.0,463.25663271677
3416.85718,3243.37,7.0,489.1297307524843
2095.15869,3192.55,5.0,420.03901446677
3034.6025,1153.96,5.0,607.92777646677
1877.9518,1915.04,3.0,626.9912098001033
1033.56845,21822.77,2.0,517.79150146677
2095.15696,14548.55,4.0,524.79651646677
2638.44803,2092.63,5.0,528.69688246677
1341.68853,12978.04,3.0,448.23678646676996
2346.32104,1923.62,4.0,587.58753646677
2776.5422,4487.22,6.0,463.7643098001033
1383.7894,4259.86,2.0,692.90197646677
1691.8868,1828.82,3.0,564.9695431334367
1148.59585,608.18,3.0,383.8725598001033
1033.56881,9665.01,3.0,345.5302131334367
670.84514,559.98,1.0,671.85241646677
1679.95185,1883.81,4.0,420.99523896677
751.43511,720.05,1.0,752.44238646677
992.48789,27946.93,2.0,497.25122146677
962.53185,506.44,3.0,321.85122646677
846.444,779.55,2.0,424.22927646677
1015.55938,919.01,3.0,339.52706980010333
1369.68381,3493.43,2.0,685.84918146677
1563.78933,4772.35,3.0,522.27038646677
1665.92245,974.84,3.0,556.3147598001034
3582.96021,1964.41,8.0,448.87730271677003
822.47293,1123.3,2.0,412.24374146677
1076.52883,938.02,3.0,359.85021980010333
1438.74221,3018.36,3.0,480.5880131334366
3651.99268,2104.76,7.0,522.7205164667699
705.35691,2436.37,2.0,353.68573146677
733.35202,8472.01,2.0,367.68328646677
1093.53612,1311.82,3.0,365.51931646677
737.4074,434.47,1.0,738.4146764667701
1075.52524,789.77,2.0,538.76989646677
628.29894,907.85,1.0,629.30621646677
1148.59543,1518.53,2.0,575.30499146677
604.30893,799.98,2.0,303.16174146677
1466.73629,2604.89,3.0,489.9193731334367
