0,1,2,3
2417.35702,19135.97,5.0,484.47868046677
2417.35692,161446.92,4.0,605.34650646677
2320.30443,17838.69,4.0,581.08338396677
2530.44091,13747.46,4.0,633.61750396677
1341.68798,56609.81,3.0,448.23660313343663
2417.35595,6603.25,3.0,806.7925931334368
2095.1555,13885.88,4.0,524.79615146677
1551.85312,3723.58,2.0,776.93383646677
2693.50487,5474.11,4.0,674.3834939667701
3053.68728,3031.59,5.0,611.7447324667701
2363.28124,2675.35,4.0,591.82758646677
2095.15716,16156.76,3.0,699.3929964667701
2223.25116,2512.22,3.0,742.09099646677
1909.09227,15169.95,4.0,478.28034396677003
1909.09235,6517.74,3.0,637.3713931334366
1877.9485,9825.71,3.0,626.9901098001034
2363.28065,2199.17,5.0,473.66340646677
2320.30456,11088.38,3.0,774.4421298001033
1033.56809,42904.99,2.0,517.79132146677
2399.35081,7069.65,4.0,600.84497896677
1061.58867,477.32,1.0,1062.59594646677
3035.60348,2820.19,5.0,608.1279724667701
2552.51683,4505.11,4.0,639.13648396677
2077.14769,1688.66,4.0,520.29419896677
751.43462,2424.42,1.0,752.44189646677
1383.78904,12300.63,2.0,692.9017964667701
2794.55345,3979.58,4.0,699.64563896677
2638.44437,2862.35,5.0,528.6961504667701
2346.31982,1670.49,4.0,587.58723146677
2753.47276,7816.06,5.0,551.70182846677
2753.47314,1697.86,4.0,689.37556146677
1871.11768,1216.48,4.0,468.78669646677
2735.46462,1738.09,5.0,548.10020046677
3539.04288,2271.25,6.0,590.84775646677
1369.6832,12967.17,2.0,685.84887646677
1438.74074,12515.48,3.0,480.58752313343666
1423.75937,6072.28,2.0,712.88696146677
2512.42601,1148.99,4.0,629.11377896677
2735.46262,1222.91,4.0,684.87293146677
832.96111,1109.2,1.0,833.96838646677
1691.88442,4177.51,3.0,564.9687498001034
1563.78841,3594.98,3.0,522.2700798001034
2038.13667,1637.3,3.0,680.3861664667701
992.48746,33940.99,2.0,497.25100646677004
1075.52505,909.87,3.0,359.51562646677
1535.79452,2222.94,3.0,512.9387831334366
2776.54068,4390.41,5.0,556.31541246677
1466.73716,1268.81,2.0,734.37585646677
3727.98097,1657.96,6.0,622.3374381334366
3698.99486,3301.64,7.0,529.4351136096271
1341.68699,3503.54,2.0,671.85077146677
1369.68307,9993.01,3.0,457.5682998001034
1496.87375,945.36,2.0,749.44415146677
1228.60396,3846.56,3.0,410.54192980010333
1256.59885,5798.51,2.0,629.30670146677
1466.73556,4694.54,3.0,489.91912980010335
881.41843,1089.12,2.0,441.71649146677
1256.60015,1504.15,3.0,419.87399313343667
1184.57937,320.26,3.0,395.86706646677
1148.5958,3050.18,2.0,575.30517646677
1268.76247,583.31,3.0,423.9280998001033
733.35209,2571.05,2.0,367.68332146677
1323.678,9443.96,3.0,442.23327646677006
