0,1,2,3
4347.16395,17055795.25,5.0,870.4400664667701
5900.76693,4974090.09,6.0,984.46843146677
4347.14727,4611438.14,6.0,725.5318214667701
3043.44317,5292014.47,3.0,1015.4883331334366
6067.87249,2227076.88,7.0,867.8462036096271
4885.29159,2057413.14,5.0,978.06559446677
4986.34136,1802783.22,5.0,998.27554846677
5133.41255,1503221.92,5.0,1027.68978646677
5813.73143,1297592.44,6.0,969.9625148001033
5883.75684,1138866.54,6.0,981.63341646677
2860.35913,1037481.16,3.0,954.4603198001033
868.55852,2517517.51,1.0,869.56579646677
4329.13142,935967.67,5.0,866.83356046677
4797.25745,899598.65,5.0,960.45876646677
2729.31878,651426.66,3.0,910.7802031334367
1884.00489,789234.59,3.0,629.00890646677
6050.85268,659549.25,7.0,865.4148021810557
5261.46549,567661.8,5.0,1053.3003744667699
6066.86811,543437.36,6.0,1012.1519614667701
3473.72151,1021349.06,4.0,869.43765396677
5726.71023,625867.47,6.0,955.45898146677
1617.89975,534737.0,2.0,809.95715146677
4241.10286,476886.17,5.0,849.22784846677
4711.22261,511549.37,5.0,943.25179846677
3472.71704,399500.29,5.0,695.55068446677
5244.44345,417054.16,6.0,875.0811848001033
3238.55614,320534.43,4.0,810.64631146677
2658.27642,560014.14,3.0,887.0994164667701
4328.1391,421752.37,6.0,722.3637931334367
2414.20947,380844.27,3.0,805.7437664667699
2543.25104,392540.79,3.0,848.7576231334367
128.09668,532517.64,1.0,129.10395646677
2987.45261,331584.66,3.0,996.8248131334366
2343.16877,565180.44,3.0,782.0635331334367
3238.55926,311298.35,3.0,1080.5270298001033
5639.67433,346199.66,6.0,940.9529981334366
4241.10102,364748.89,6.0,707.85744646677
4611.16416,312974.19,5.0,923.24010846677
3225.52171,372192.87,4.0,807.38770396677
3476.64223,348342.89,3.0,1159.8880198001034
6028.84018,353175.66,7.0,862.2701593239129
1884.00417,213652.6,2.0,943.00936146677
1200.59275,215653.4,2.0,601.30365146677
2933.36932,265110.98,3.0,978.7970498001033
185.11873,395696.13,1.0,186.12600646677
873.43015,166814.35,2.0,437.72235146677
3347.59757,222917.48,3.0,1116.8731331334366
2525.24225,170021.59,3.0,842.7546931334366
2069.06955,255327.15,3.0,690.6971264667701
952.47257,171726.25,2.0,477.24356146677
4968.33661,245334.02,5.0,994.67459846677
3718.82037,156504.74,5.0,744.77135046677
3917.8873,195206.56,4.0,980.47910146677
5476.58928,343704.82,6.0,913.7721564667701
3452.6857,452224.82,4.0,864.17870146677
3741.71414,138206.86,4.0,936.43581146677
1099.54221,157281.32,2.0,550.77838146677
824.41155,250204.55,1.0,825.41882646677
3641.81125,202879.46,5.0,729.36952646677
3117.51296,193370.74,3.0,1040.1782631334368
2696.28733,130857.46,3.0,899.7697198001034
742.4052,115426.37,1.0,743.41247646677
3493.88727,500601.54,4.0,874.47909396677
3717.82206,231047.04,4.0,930.46279146677
1005.81853,114566.82,1.0,1006.82580646677
2988.45995,197495.09,4.0,748.12226396677
2847.32276,126938.45,3.0,950.1148631334366
1157.90483,130467.84,1.0,1158.91210646677
4203.09215,159538.8,5.0,841.6257064667701
2285.14811,107271.6,3.0,762.7233131334367
1035.03459,68629.97,1.0,1036.04186646677
3455.69264,71901.74,5.0,692.1458044667701
6082.82138,1299660.85,6.0,1014.8108398001034
966.12285,51351.46,1.0,967.13012646677
999.54819,93211.29,2.0,500.78137146677
1352.04184,94742.47,2.0,677.02819646677
694.34374,61509.6,1.0,695.35101646677
2605.34393,131977.43,3.0,869.4552531334367
