0,1,2,3
785.39354,145051.9,1.0,786.40081646677
719.22991,132590.73,1.0,720.23718646677
952.47948,95528.57,1.0,953.48675646677
404.17977,109990.3,1.0,405.18704646677
934.32274,100276.61,1.0,935.33001646677
1062.3831,82609.0,1.0,1063.39037646677
604.20183,45688.23,1.0,605.20910646677
1016.52861,53832.53,1.0,1017.53588646677
806.26293,56367.49,1.0,807.27020646677
229.07248,43927.56,1.0,230.07975646677002
916.31218,71322.45,1.0,917.31945646677
441.13692,44107.49,1.0,442.14419646677
655.23039,18640.08,1.0,656.2376664667701
835.41643,39468.05,1.0,836.42370646677
916.31034,27229.55,2.0,459.16244646677
998.38494,35001.49,1.0,999.39221646677
